Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.977445,1.662656,0.591426,-0.422208,-4.871632,-11.348228,0
1,0.646740,0.827080,0.346515,-0.977382,-2.821078,-11.348228,1
2,0.743703,1.125934,0.148458,-0.471170,-3.924777,-11.348228,0
3,0.648837,0.827080,0.320193,-0.958217,-2.823587,-12.723981,1
4,0.751707,1.150034,0.148458,-0.321495,-3.927703,-12.723981,0
5,0.713353,0.955802,0.762093,-0.792002,-2.864610,-12.723981,0
6,0.713353,0.955575,0.762093,-0.794845,-2.864610,-10.109475,0
7,0.977445,1.648064,0.591426,-0.530702,-4.871632,-10.109475,0
8,0.652357,0.825793,0.320193,-0.980309,-2.826784,-10.109475,1
9,0.648837,0.827024,0.422626,-0.983447,-2.823587,-10.109475,1
10,0.662481,0.827080,0.346515,-0.982871,-2.923102,-9.990126,1
11,0.541364,1.331914,2.218865,-0.734671,-3.086459,-6.688369,0
12,0.977811,1.648064,0.591426,-0.534177,-4.873085,-6.688369,0
13,0.648837,0.825230,0.415913,-0.983504,-2.823587,-8.693540,1
14,0.651872,0.817722,0.313662,-0.992807,-2.826706,-7.481435,1
15,0.772383,1.157554,0.148458,-0.616920,-4.002820,-7.481435,0
16,0.977723,1.648064,0.591444,-0.533143,-4.872482,-7.763683,0
17,0.719894,0.957399,0.740389,-0.823625,-2.950486,-7.763683,1
18,0.983122,1.652540,0.594172,-0.579633,-4.908036,-4.555353,0
19,0.652653,0.827080,0.320193,-0.988363,-2.913705,-4.833222,1
20,0.535613,0.719530,0.232609,-0.995392,-2.623283,-5.283363,1
21,0.977823,1.648064,0.597548,-0.534240,-4.873085,-5.283363,0
22,0.399581,0.841454,2.740994,-0.978887,-1.317636,-8.693540,0
23,0.977823,1.648064,0.591426,-0.534240,-4.873085,-4.555353,0
24,0.752442,1.150034,0.103026,-0.246073,-3.325373,-12.723981,0
25,0.954505,1.683282,0.591426,-0.154728,-4.139241,-10.109475,0
26,0.651872,0.817722,0.300678,-0.992799,-2.826706,-5.283363,1
27,0.539866,0.755448,0.292129,-0.736086,-2.636424,-12.723981,0
28,0.978539,1.695617,0.610268,-0.305795,-4.790992,-7.481435,0
29,0.977331,1.662656,0.591426,-0.421455,-4.871204,-5.599686,0
30,0.541364,1.340219,2.189330,-0.557852,-3.086376,-7.481435,0
31,0.648837,0.827080,0.320396,-0.958217,-2.823587,-11.591294,1
32,0.713353,0.957399,0.740389,-0.726272,-2.864610,-9.990126,0
33,0.772383,1.157554,0.144702,-0.616920,-4.002820,-4.926204,0
34,0.961973,1.662656,0.631194,-0.373943,-4.783053,-8.693540,0
35,0.751531,1.148817,0.167699,-0.382156,-3.927618,-11.348228,0
36,0.747622,1.148817,0.232609,-0.495555,-3.888727,-9.990126,0
37,0.961457,1.662656,0.591426,-0.255849,-4.604295,-9.990126,0
38,0.719894,0.954597,0.727902,-0.816648,-2.950486,-4.926204,1
39,0.653169,0.817722,0.166207,-0.896343,-2.827890,-5.283363,1
